Sale_ID,Date,Store_ID,Product_ID,Units
111469,2025-11-12,54,127,4
111470,2025-11-12,54,166,5
111471,2025-11-12,54,144,1
111472,2025-11-12,54,159,4
111473,2025-11-13,54,112,4
111474,2025-11-13,54,135,1
111475,2025-11-13,54,72,3
111476,2025-11-13,54,93,1
111477,2025-11-13,54,99,3
111478,2025-11-14,54,153,3
111479,2025-11-14,54,117,2
111480,2025-11-15,54,40,1
111481,2025-11-15,54,117,1
111482,2025-11-15,54,129,4
111483,2025-11-15,54,16,4
111484,2025-11-15,54,26,2
111485,2025-11-15,54,103,2
111486,2025-11-15,54,178,1
111487,2025-11-16,54,99,1
111488,2025-11-16,54,158,1
111489,2025-11-16,54,29,3
111490,2025-11-16,54,83,3
111491,2025-11-16,54,52,1
111492,2025-11-17,54,40,1
111493,2025-11-18,54,14,5
111494,2025-11-18,54,136,6
111495,2025-11-18,54,83,3
111496,2025-11-18,54,131,1
111497,2025-11-18,54,179,5
111498,2025-11-19,54,173,2
111499,2025-11-19,54,156,4
111500,2025-11-19,54,47,3
111501,2025-11-19,54,142,1
111502,2025-11-19,54,33,3
111503,2025-11-19,54,56,1
111504,2025-11-19,54,40,2
111505,2025-11-20,54,118,6
111506,2025-11-20,54,153,2
111507,2025-11-20,54,139,4
111508,2025-11-20,54,112,3
111509,2025-11-20,54,167,2
111510,2025-11-21,54,63,3
111511,2025-11-21,54,3,3
111512,2025-11-21,54,139,1
111513,2025-11-21,54,19,3
111514,2025-11-22,54,164,1
111515,2025-11-22,54,59,2
111516,2025-11-22,54,175,2
111517,2025-11-22,54,51,2
111518,2025-11-22,54,2,2
111519,2025-11-22,54,85,3
111520,2025-11-22,54,55,1
111521,2025-11-22,54,75,2
111522,2025-11-23,54,138,4
111523,2025-11-23,54,99,3
111524,2025-11-23,54,156,4
111525,2025-11-23,54,22,3
111526,2025-11-23,54,19,1
111527,2025-11-23,54,72,2
111528,2025-11-23,54,75,1
111529,2025-11-23,54,76,6
111530,2025-11-24,54,149,3
111531,2025-11-24,54,135,1
111532,2025-11-24,54,93,1
111533,2025-11-24,54,122,1
111534,2025-11-24,54,85,1
111535,2025-11-24,54,148,5
111536,2025-11-24,54,53,2
111537,2025-11-24,54,15,4
111538,2025-11-24,54,88,1
111539,2025-11-24,54,47,4
111540,2025-11-25,54,179,1
111541,2025-11-25,54,85,1
111542,2025-11-25,54,158,3
111543,2025-11-25,54,164,4
111544,2025-11-25,54,97,1
111545,2025-11-25,54,93,1
111546,2025-11-26,54,60,1
111547,2025-11-26,54,112,2
111548,2025-11-26,54,176,2
111549,2025-11-27,54,130,1
111550,2025-11-27,54,55,5
111551,2025-11-27,54,133,4
111552,2025-11-27,54,117,1
111553,2025-11-28,54,82,4
111554,2025-11-28,54,55,3
111555,2025-11-28,54,70,1
111556,2025-11-28,54,144,1
111557,2025-11-28,54,73,3
111558,2025-11-28,54,120,3
111559,2025-11-28,54,117,3
111560,2025-11-29,54,33,2
111561,2025-11-29,54,1,1
111562,2025-11-29,54,85,1
111563,2025-11-30,54,85,1
111564,2025-11-30,54,139,5
111565,2025-11-30,54,120,1
111566,2025-11-30,54,91,2
111567,2025-11-30,54,3,2
111568,2025-11-30,54,165,3
111569,2025-11-30,54,175,4
111570,2025-11-30,54,72,3
111571,2025-11-30,54,89,4
111572,2025-12-01,54,99,3
111573,2025-12-02,54,138,2
111574,2025-12-02,54,4,1
111575,2025-12-02,54,60,5
111576,2025-12-02,54,141,2
111577,2025-12-03,54,159,4
111578,2025-12-03,54,95,3
111579,2025-12-03,54,32,1
111580,2025-12-03,54,58,1
111581,2025-12-03,54,60,8
111582,2025-12-04,54,129,3
111583,2025-12-04,54,26,1
111584,2025-12-04,54,82,3
111585,2025-12-04,54,48,2
111586,2025-12-04,54,9,2
111587,2025-12-04,54,2,2
111588,2025-12-04,54,93,1
111589,2025-12-05,54,162,5
111590,2025-12-05,54,21,2
111591,2025-12-05,54,158,1
111592,2025-12-05,54,164,3
111593,2025-12-05,54,175,1
111594,2025-12-06,54,22,1
111595,2025-12-06,54,113,1
111596,2025-12-06,54,121,2
111597,2025-12-06,54,15,2
111598,2025-12-06,54,48,1
111599,2025-12-07,54,159,4
111600,2025-12-07,54,54,2
111601,2025-12-07,54,16,1
111602,2025-12-07,54,41,1
111603,2025-12-07,54,178,2
111604,2025-12-07,54,47,1
111605,2025-12-07,54,62,3
111606,2025-12-07,54,51,4
111607,2025-12-07,54,45,1
111608,2025-12-07,54,78,1
111609,2025-12-08,54,60,2
111610,2025-12-08,54,72,2
111611,2025-12-09,54,148,1
111612,2025-12-09,54,83,5
111613,2025-12-09,54,137,2
111614,2025-12-10,54,91,1
111615,2025-12-11,54,55,3
111616,2025-12-11,54,52,4
111617,2025-12-11,54,124,1
111618,2025-12-11,54,26,3
111619,2025-12-11,54,96,2
111620,2025-12-11,54,164,2
111621,2025-12-11,54,180,1
111622,2025-12-12,54,73,3
111623,2025-12-12,54,175,1
111624,2025-12-13,54,35,5
111625,2025-12-13,54,90,1
111626,2025-12-13,54,47,1
111627,2025-12-13,54,104,2
111628,2025-12-13,54,127,2
111629,2025-12-13,54,132,1
111630,2025-12-13,54,92,3
111631,2025-12-14,54,74,1
111632,2025-12-14,54,117,2
111633,2025-12-14,54,42,1
111634,2025-12-14,54,158,3
111635,2025-12-14,54,164,1
111636,2025-12-14,54,29,2
111637,2025-12-15,54,38,3
111638,2025-12-15,54,112,2
111639,2025-12-15,54,149,3
111640,2025-12-15,54,144,2
111641,2025-12-16,54,148,3
111642,2025-12-16,54,107,2
111643,2025-12-16,54,14,2
111644,2025-12-17,54,2,4
111645,2025-12-17,54,69,6
111646,2025-12-17,54,72,4
111647,2025-12-17,54,178,1
111648,2025-12-17,54,48,3
111649,2025-12-17,54,139,5
111650,2025-12-18,54,3,2
111651,2025-12-18,54,14,1
111652,2025-12-18,54,29,4
111653,2025-12-18,54,96,2
111654,2025-12-18,54,164,1
111655,2025-12-18,54,52,2
111656,2025-12-19,54,122,2
111657,2025-12-19,54,133,1
111658,2025-12-19,54,141,5
111659,2025-12-19,54,3,1
111660,2025-12-19,54,53,1
111661,2025-12-19,54,162,2
111662,2025-12-20,54,118,3
111663,2025-12-20,54,10,6
111664,2025-12-20,54,37,1
111665,2025-12-20,54,62,2
111666,2025-12-20,54,120,1
111667,2025-12-20,54,169,2
111668,2025-12-21,54,57,3
111669,2025-12-21,54,48,2
111670,2025-12-21,54,120,2
111671,2025-12-21,54,176,2
111672,2025-12-21,54,76,2
111673,2025-12-21,54,50,1
111674,2025-12-22,54,55,5
111675,2025-12-22,54,158,1
111676,2025-12-22,54,169,1
111677,2025-12-22,54,149,4
111678,2025-12-22,54,136,4
111679,2025-12-22,54,53,3
111680,2025-12-22,54,69,2
111681,2025-12-23,54,141,1
111682,2025-12-24,54,148,2
111683,2025-12-24,54,10,2
111684,2025-12-24,54,91,2
111685,2025-12-24,54,164,3
111686,2025-12-24,54,129,1
111687,2025-12-24,54,135,1
111688,2025-12-24,54,17,4
111689,2025-12-25,54,41,1
111690,2025-12-25,54,97,1
111691,2025-12-25,54,110,4
111692,2025-12-25,54,43,1
111693,2025-12-25,54,73,1
111694,2025-12-25,54,42,2
111695,2025-12-25,54,156,2
111696,2025-12-25,54,133,1
111697,2025-12-25,54,78,1
111698,2025-12-26,54,43,2
111699,2025-12-27,54,166,1
111700,2025-12-27,54,15,2
111701,2025-12-27,54,4,2
111702,2025-12-27,54,158,1
111703,2025-12-28,54,162,2
111704,2025-12-28,54,58,5
111705,2025-12-29,54,34,1
111706,2025-12-29,54,179,3
111707,2025-12-29,54,113,5
111708,2025-12-30,54,2,1
111709,2025-12-30,54,69,1
111710,2025-12-30,54,137,1
111711,2025-12-30,54,130,4
111712,2025-12-31,54,107,1
111713,2025-12-31,54,3,3
111714,2025-12-31,54,166,3
111715,2025-01-01,55,149,9
111716,2025-01-01,55,180,1
111717,2025-01-01,55,47,4
111718,2025-01-01,55,67,3
111719,2025-01-01,55,160,3
111720,2025-01-01,55,106,4
111721,2025-01-01,55,18,1
111722,2025-01-01,55,170,2
111723,2025-01-02,55,155,2
111724,2025-01-02,55,18,7
111725,2025-01-02,55,147,1
111726,2025-01-02,55,34,1
111727,2025-01-02,55,76,3
111728,2025-01-02,55,92,4
111729,2025-01-03,55,43,3
111730,2025-01-03,55,125,2
111731,2025-01-03,55,94,1
111732,2025-01-03,55,107,2
111733,2025-01-03,55,77,1
111734,2025-01-04,55,14,3
111735,2025-01-04,55,115,4
111736,2025-01-04,55,98,2
111737,2025-01-04,55,76,6
111738,2025-01-04,55,4,1
111739,2025-01-04,55,1,2
111740,2025-01-04,55,177,1
111741,2025-01-04,55,152,3
111742,2025-01-05,55,114,2
111743,2025-01-05,55,120,5
111744,2025-01-05,55,1,4
111745,2025-01-05,55,24,3
111746,2025-01-05,55,177,3
111747,2025-01-05,55,98,3
111748,2025-01-06,55,157,2
111749,2025-01-06,55,111,3
111750,2025-01-06,55,106,2
111751,2025-01-06,55,62,1
111752,2025-01-07,55,98,1
111753,2025-01-07,55,12,4
111754,2025-01-07,55,137,4
111755,2025-01-07,55,106,1
111756,2025-01-07,55,178,3
111757,2025-01-07,55,39,3
111758,2025-01-08,55,175,2
111759,2025-01-08,55,32,2
111760,2025-01-08,55,48,1
111761,2025-01-09,55,180,2
111762,2025-01-09,55,32,1
111763,2025-01-09,55,38,1
111764,2025-01-09,55,161,2
111765,2025-01-09,55,47,4
111766,2025-01-09,55,10,5
111767,2025-01-10,55,21,5
111768,2025-01-10,55,60,3
111769,2025-01-10,55,175,5
111770,2025-01-10,55,170,2
111771,2025-01-10,55,6,2
111772,2025-01-10,55,32,3
111773,2025-01-10,55,56,1
111774,2025-01-11,55,92,2
111775,2025-01-11,55,139,2
111776,2025-01-11,55,25,1
111777,2025-01-12,55,14,5
111778,2025-01-12,55,138,2
111779,2025-01-12,55,159,1
111780,2025-01-12,55,56,2
111781,2025-01-12,55,116,2
111782,2025-01-12,55,144,1
111783,2025-01-12,55,121,3
111784,2025-01-12,55,156,2
111785,2025-01-13,55,49,5
111786,2025-01-13,55,108,1
111787,2025-01-13,55,133,1
111788,2025-01-14,55,130,1
111789,2025-01-14,55,67,5
111790,2025-01-14,55,178,1
111791,2025-01-14,55,49,4
111792,2025-01-15,55,68,1
111793,2025-01-15,55,26,2
111794,2025-01-15,55,44,1
111795,2025-01-16,55,121,3
111796,2025-01-16,55,66,4
111797,2025-01-16,55,21,2
111798,2025-01-16,55,123,2
111799,2025-01-16,55,99,6
111800,2025-01-16,55,136,2
111801,2025-01-16,55,179,1
111802,2025-01-16,55,60,1
111803,2025-01-17,55,168,1
111804,2025-01-17,55,155,2
111805,2025-01-17,55,77,2
111806,2025-01-17,55,126,3
111807,2025-01-17,55,116,2
111808,2025-01-17,55,128,6
111809,2025-01-18,55,159,4
111810,2025-01-18,55,160,1
111811,2025-01-18,55,164,1
111812,2025-01-18,55,140,3
111813,2025-01-18,55,4,1
111814,2025-01-18,55,75,3
111815,2025-01-18,55,53,2
111816,2025-01-18,55,3,2
111817,2025-01-18,55,154,3
111818,2025-01-18,55,138,1
111819,2025-01-19,55,70,1
111820,2025-01-19,55,101,2
111821,2025-01-19,55,147,3
111822,2025-01-19,55,134,6
111823,2025-01-19,55,87,1
111824,2025-01-19,55,51,1
111825,2025-01-20,55,121,3
111826,2025-01-20,55,49,2
111827,2025-01-20,55,51,1
111828,2025-01-20,55,180,3
111829,2025-01-20,55,76,3
111830,2025-01-21,55,32,4
111831,2025-01-21,55,125,2
111832,2025-01-21,55,149,1
111833,2025-01-21,55,136,1
111834,2025-01-21,55,111,3
111835,2025-01-21,55,7,1
111836,2025-01-21,55,107,1
111837,2025-01-22,55,51,3
111838,2025-01-22,55,126,3
111839,2025-01-22,55,24,2
111840,2025-01-22,55,147,1
111841,2025-01-22,55,176,1
111842,2025-01-22,55,1,3
111843,2025-01-23,55,41,4
111844,2025-01-23,55,84,3
111845,2025-01-23,55,75,3
111846,2025-01-23,55,139,1
111847,2025-01-23,55,141,1
111848,2025-01-23,55,40,3
111849,2025-01-23,55,44,3
111850,2025-01-23,55,99,1
111851,2025-01-24,55,51,1
111852,2025-01-24,55,146,1
111853,2025-01-24,55,70,1
111854,2025-01-24,55,56,1
111855,2025-01-24,55,83,1
111856,2025-01-24,55,152,1
111857,2025-01-24,55,67,2
111858,2025-01-24,55,115,2
111859,2025-01-24,55,100,5
111860,2025-01-24,55,122,1
111861,2025-01-24,55,180,2
111862,2025-01-24,55,126,1
111863,2025-01-24,55,21,2
111864,2025-01-25,55,178,4
111865,2025-01-25,55,175,3
111866,2025-01-25,55,108,3
111867,2025-01-25,55,142,2
111868,2025-01-25,55,87,2
111869,2025-01-26,55,40,3
111870,2025-01-26,55,151,2
111871,2025-01-26,55,179,3
111872,2025-01-26,55,180,3
111873,2025-01-26,55,168,5
111874,2025-01-27,55,156,5
111875,2025-01-27,55,174,1
111876,2025-01-27,55,43,3
111877,2025-01-27,55,164,3
111878,2025-01-27,55,125,1
111879,2025-01-27,55,26,2
111880,2025-01-27,55,48,3
111881,2025-01-27,55,75,3
111882,2025-01-27,55,1,1
111883,2025-01-27,55,76,1
111884,2025-01-27,55,165,4
111885,2025-01-28,55,156,1
111886,2025-01-28,55,125,4
111887,2025-01-28,55,116,1
111888,2025-01-28,55,161,3
111889,2025-01-28,55,62,2
111890,2025-01-28,55,170,5
111891,2025-01-28,55,40,2
111892,2025-01-29,55,17,3
111893,2025-01-29,55,4,1
111894,2025-01-29,55,139,1
111895,2025-01-29,55,125,2
111896,2025-01-29,55,24,2
111897,2025-01-29,55,114,3
111898,2025-01-30,55,160,6
111899,2025-01-30,55,100,1
111900,2025-01-30,55,174,2
111901,2025-01-30,55,61,4
111902,2025-01-31,55,41,1
111903,2025-01-31,55,92,1
111904,2025-02-01,55,61,1
111905,2025-02-01,55,136,3
111906,2025-02-01,55,18,2
111907,2025-02-01,55,178,2
111908,2025-02-01,55,19,3
111909,2025-02-01,55,29,7
111910,2025-02-01,55,137,2
111911,2025-02-01,55,154,2
111912,2025-02-02,55,100,2
111913,2025-02-02,55,116,4
111914,2025-02-02,55,136,1
111915,2025-02-02,55,125,2
111916,2025-02-02,55,67,1
111917,2025-02-02,55,123,1
111918,2025-02-02,55,134,1
111919,2025-02-03,55,100,3
111920,2025-02-03,55,149,1
111921,2025-02-04,55,40,2
111922,2025-02-04,55,151,3
111923,2025-02-04,55,123,3
111924,2025-02-04,55,71,4
111925,2025-02-04,55,56,3
111926,2025-02-05,55,178,3
111927,2025-02-05,55,77,1
111928,2025-02-05,55,32,1
111929,2025-02-05,55,84,2
111930,2025-02-05,55,147,3
111931,2025-02-05,55,176,3
111932,2025-02-05,55,130,2
111933,2025-02-06,55,99,3
111934,2025-02-06,55,16,2
111935,2025-02-07,55,84,1
111936,2025-02-07,55,6,3
111937,2025-02-07,55,144,3
111938,2025-02-07,55,167,1
111939,2025-02-07,55,25,1
111940,2025-02-07,55,132,1
111941,2025-02-07,55,1,6
111942,2025-02-07,55,120,3
111943,2025-02-07,55,79,3
111944,2025-02-08,55,128,1
111945,2025-02-08,55,1,1
111946,2025-02-08,55,101,3
111947,2025-02-08,55,167,1
111948,2025-02-08,55,66,6
111949,2025-02-08,55,84,4
111950,2025-02-09,55,121,2
111951,2025-02-09,55,146,2
111952,2025-02-09,55,70,1
111953,2025-02-09,55,161,1
111954,2025-02-09,55,76,3
111955,2025-02-09,55,43,3
111956,2025-02-09,55,179,1
111957,2025-02-09,55,7,3
111958,2025-02-09,55,51,5
111959,2025-02-09,55,24,1
111960,2025-02-09,55,138,2
111961,2025-02-10,55,142,2
111962,2025-02-10,55,167,1
111963,2025-02-10,55,178,1
111964,2025-02-10,55,56,4
111965,2025-02-10,55,48,5
111966,2025-02-10,55,122,2
111967,2025-02-10,55,70,1
111968,2025-02-10,55,34,1
111969,2025-02-10,55,146,4
111970,2025-02-10,55,33,4
111971,2025-02-11,55,85,2
111972,2025-02-11,55,130,1
111973,2025-02-11,55,37,3
111974,2025-02-11,55,84,2
111975,2025-02-11,55,99,1
111976,2025-02-11,55,38,1
111977,2025-02-12,55,30,5
111978,2025-02-12,55,79,1
111979,2025-02-12,55,51,2
111980,2025-02-12,55,145,2
111981,2025-02-12,55,160,1
111982,2025-02-12,55,149,4
111983,2025-02-12,55,34,1
111984,2025-02-12,55,177,2
111985,2025-02-12,55,25,2
111986,2025-02-12,55,132,3
111987,2025-02-13,55,106,5
111988,2025-02-13,55,100,2
111989,2025-02-13,55,159,1
111990,2025-02-13,55,51,6
111991,2025-02-13,55,160,5
111992,2025-02-13,55,147,1
111993,2025-02-14,55,163,2
111994,2025-02-14,55,171,2
111995,2025-02-14,55,43,1
111996,2025-02-14,55,3,1
111997,2025-02-14,55,66,2
111998,2025-02-14,55,115,1
111999,2025-02-14,55,71,3
112000,2025-02-15,55,176,1
112001,2025-02-15,55,51,1
112002,2025-02-15,55,168,4
112003,2025-02-15,55,151,1
112004,2025-02-15,55,49,1
112005,2025-02-15,55,140,6
112006,2025-02-15,55,142,4
112007,2025-02-15,55,7,3
112008,2025-02-15,55,139,1
112009,2025-02-15,55,41,1
112010,2025-02-15,55,128,2
112011,2025-02-15,55,161,2
112012,2025-02-15,55,175,2
112013,2025-02-15,55,165,3
112014,2025-02-15,55,160,2
112015,2025-02-15,55,101,2
112016,2025-02-16,55,122,3
112017,2025-02-16,55,165,4
112018,2025-02-16,55,19,2
112019,2025-02-16,55,7,4
112020,2025-02-17,55,48,4
112021,2025-02-17,55,19,3
112022,2025-02-17,55,159,1
112023,2025-02-17,55,178,5
112024,2025-02-17,55,26,3
112025,2025-02-18,55,151,1
112026,2025-02-18,55,51,2
112027,2025-02-18,55,87,1
112028,2025-02-18,55,134,2
112029,2025-02-18,55,56,1
112030,2025-02-19,55,83,4
112031,2025-02-19,55,18,1
112032,2025-02-19,55,14,3
112033,2025-02-19,55,151,2
112034,2025-02-19,55,41,2
112035,2025-02-20,55,154,2
112036,2025-02-20,55,87,1
112037,2025-02-20,55,16,1
112038,2025-02-20,55,33,4
112039,2025-02-20,55,155,3
112040,2025-02-20,55,137,2
112041,2025-02-21,55,53,1
112042,2025-02-21,55,41,3
112043,2025-02-21,55,134,3
112044,2025-02-22,55,51,1
112045,2025-02-22,55,120,3
112046,2025-02-22,55,144,1
112047,2025-02-22,55,152,2
112048,2025-02-23,55,101,4
112049,2025-02-23,55,116,1
112050,2025-02-23,55,170,5
112051,2025-02-23,55,71,2
112052,2025-02-23,55,155,1
112053,2025-02-23,55,39,2
112054,2025-02-23,55,168,2
112055,2025-02-23,55,156,2
112056,2025-02-23,55,67,1
112057,2025-02-23,55,134,1
112058,2025-02-24,55,76,4
112059,2025-02-24,55,144,1
112060,2025-02-24,55,3,3
112061,2025-02-24,55,107,1
112062,2025-02-25,55,119,1
112063,2025-02-25,55,124,1
112064,2025-02-25,55,133,5
112065,2025-02-25,55,91,1
112066,2025-02-26,55,49,2
112067,2025-02-26,55,61,1
112068,2025-02-26,55,30,1
112069,2025-02-26,55,29,2
112070,2025-02-26,55,32,2
112071,2025-02-26,55,6,1
112072,2025-02-26,55,161,1
112073,2025-02-27,55,175,5
112074,2025-02-27,55,41,2
112075,2025-02-27,55,136,1
112076,2025-02-27,55,34,2
112077,2025-02-27,55,132,4
112078,2025-02-28,55,56,2
112079,2025-02-28,55,151,1
112080,2025-02-28,55,152,3
112081,2025-02-28,55,53,2
112082,2025-02-28,55,48,1
112083,2025-03-01,55,99,2
112084,2025-03-01,55,165,5
112085,2025-03-01,55,138,1
112086,2025-03-01,55,176,1
112087,2025-03-01,55,48,1
112088,2025-03-01,55,130,1
112089,2025-03-01,55,145,4
112090,2025-03-01,55,174,4
112091,2025-03-02,55,144,3
112092,2025-03-02,55,132,3
112093,2025-03-02,55,165,1
112094,2025-03-02,55,180,1
112095,2025-03-02,55,114,3
112096,2025-03-03,55,1,3
112097,2025-03-03,55,87,3
112098,2025-03-03,55,116,3
112099,2025-03-03,55,122,1
112100,2025-03-03,55,6,1
112101,2025-03-03,55,62,1
112102,2025-03-04,55,142,2
112103,2025-03-04,55,44,2
112104,2025-03-04,55,72,1
112105,2025-03-05,55,12,2
112106,2025-03-05,55,29,1
112107,2025-03-05,55,159,2
112108,2025-03-05,55,134,1
112109,2025-03-05,55,70,1
112110,2025-03-05,55,3,1
112111,2025-03-05,55,149,2
112112,2025-03-06,55,18,1
112113,2025-03-06,55,14,1
112114,2025-03-06,55,111,1
112115,2025-03-06,55,39,5
112116,2025-03-07,55,138,1
112117,2025-03-07,55,147,1
112118,2025-03-07,55,6,1
112119,2025-03-07,55,111,3
112120,2025-03-07,55,68,7
112121,2025-03-07,55,125,1
112122,2025-03-08,55,130,1
112123,2025-03-08,55,179,2
112124,2025-03-08,55,180,1
112125,2025-03-09,55,75,3
112126,2025-03-09,55,176,2
112127,2025-03-09,55,107,5
112128,2025-03-09,55,139,5
112129,2025-03-09,55,43,1
112130,2025-03-09,55,83,1
112131,2025-03-09,55,14,3
112132,2025-03-10,55,107,1
112133,2025-03-10,55,151,2
112134,2025-03-10,55,30,2
112135,2025-03-10,55,106,2
112136,2025-03-11,55,132,1
112137,2025-03-11,55,163,1
112138,2025-03-12,55,16,3
112139,2025-03-12,55,53,2
112140,2025-03-12,55,170,1
112141,2025-03-12,55,32,4
112142,2025-03-12,55,48,1
112143,2025-03-12,55,116,3
112144,2025-03-13,55,44,4
112145,2025-03-13,55,159,5
112146,2025-03-13,55,100,6
112147,2025-03-13,55,164,5
112148,2025-03-13,55,133,4
112149,2025-03-14,55,121,2
112150,2025-03-14,55,38,4
112151,2025-03-14,55,37,5
112152,2025-03-14,55,85,1
112153,2025-03-14,55,30,3
112154,2025-03-14,55,51,2
112155,2025-03-14,55,32,5
112156,2025-03-14,55,4,2
112157,2025-03-14,55,176,3
112158,2025-03-15,55,1,4
112159,2025-03-15,55,142,2
112160,2025-03-15,55,111,4
112161,2025-03-16,55,160,2
112162,2025-03-16,55,92,3
112163,2025-03-16,55,164,2
112164,2025-03-16,55,33,2
112165,2025-03-16,55,17,2
112166,2025-03-16,55,16,2
112167,2025-03-17,55,56,1
112168,2025-03-17,55,152,1
112169,2025-03-17,55,25,1
112170,2025-03-17,55,61,1
112171,2025-03-17,55,24,1
112172,2025-03-18,55,21,3
112173,2025-03-18,55,5,1
112174,2025-03-18,55,139,1
112175,2025-03-18,55,53,3
112176,2025-03-18,55,177,4
112177,2025-03-18,55,77,4
112178,2025-03-18,55,91,1
112179,2025-03-18,55,56,1
112180,2025-03-18,55,98,1
112181,2025-03-18,55,6,1
112182,2025-03-18,55,134,3
112183,2025-03-19,55,56,1
112184,2025-03-19,55,49,2
112185,2025-03-19,55,125,2
112186,2025-03-19,55,70,3
112187,2025-03-19,55,17,1
112188,2025-03-19,55,178,3
112189,2025-03-19,55,40,3
112190,2025-03-20,55,132,5
112191,2025-03-20,55,170,4
112192,2025-03-20,55,159,2
112193,2025-03-20,55,87,3
112194,2025-03-21,55,151,2
112195,2025-03-21,55,142,4
112196,2025-03-21,55,70,1
112197,2025-03-21,55,99,2
112198,2025-03-21,55,116,2
112199,2025-03-22,55,71,4
112200,2025-03-22,55,56,2
112201,2025-03-22,55,34,1
112202,2025-03-22,55,21,3
112203,2025-03-22,55,136,2
112204,2025-03-22,55,32,3
112205,2025-03-23,55,170,1
112206,2025-03-23,55,99,4
112207,2025-03-23,55,124,2
112208,2025-03-23,55,96,3
112209,2025-03-24,55,29,1
112210,2025-03-24,55,37,1
112211,2025-03-24,55,6,3
112212,2025-03-25,55,156,3
112213,2025-03-25,55,85,1
112214,2025-03-25,55,45,2
112215,2025-03-25,55,67,5
112216,2025-03-25,55,99,2
112217,2025-03-25,55,7,1
112218,2025-03-25,55,107,5
112219,2025-03-25,55,144,1
112220,2025-03-26,55,178,2
112221,2025-03-26,55,122,3
112222,2025-03-26,55,155,2
112223,2025-03-26,55,121,2
112224,2025-03-26,55,62,1
112225,2025-03-26,55,34,2
112226,2025-03-26,55,45,2
112227,2025-03-27,55,137,2
112228,2025-03-27,55,84,3
112229,2025-03-27,55,75,1
112230,2025-03-27,55,179,3
112231,2025-03-28,55,44,3
112232,2025-03-28,55,12,1
112233,2025-03-28,55,4,3
112234,2025-03-28,55,29,3
112235,2025-03-28,55,114,1
112236,2025-03-28,55,106,1
112237,2025-03-28,55,32,4
112238,2025-03-28,55,156,4
112239,2025-03-29,55,147,1
112240,2025-03-29,55,30,4
112241,2025-03-29,55,149,2
112242,2025-03-29,55,122,2
112243,2025-03-29,55,94,7
112244,2025-03-29,55,12,5
112245,2025-03-29,55,165,3
112246,2025-03-30,55,160,1
112247,2025-03-30,55,106,1
112248,2025-03-30,55,99,4
112249,2025-03-30,55,176,1
112250,2025-03-30,55,91,2
112251,2025-03-31,55,49,3
112252,2025-03-31,55,151,2
112253,2025-03-31,55,144,4
112254,2025-03-31,55,87,6
112255,2025-03-31,55,124,2
112256,2025-03-31,55,171,1
112257,2025-03-31,55,4,1
112258,2025-04-01,55,32,1
112259,2025-04-01,55,14,6
112260,2025-04-01,55,108,1
112261,2025-04-01,55,38,1
112262,2025-04-01,55,72,1
112263,2025-04-01,55,163,1
112264,2025-04-01,55,165,3
112265,2025-04-02,55,37,2
112266,2025-04-02,55,56,5
112267,2025-04-02,55,39,3
112268,2025-04-02,55,45,1
112269,2025-04-02,55,91,2
112270,2025-04-03,55,32,2
112271,2025-04-03,55,79,1
112272,2025-04-03,55,34,1
112273,2025-04-03,55,159,1
112274,2025-04-03,55,123,1
112275,2025-04-03,55,75,1
112276,2025-04-03,55,139,2
112277,2025-04-03,55,45,3
112278,2025-04-03,55,137,4
112279,2025-04-03,55,48,2
112280,2025-04-04,55,41,2
112281,2025-04-04,55,5,5
112282,2025-04-05,55,72,1
112283,2025-04-05,55,30,1
112284,2025-04-05,55,92,4
112285,2025-04-05,55,10,3
112286,2025-04-05,55,142,1
112287,2025-04-05,55,4,3
112288,2025-04-05,55,114,4
112289,2025-04-05,55,126,3
112290,2025-04-06,55,176,3
112291,2025-04-06,55,92,2
112292,2025-04-06,55,53,2
112293,2025-04-06,55,68,5
112294,2025-04-07,55,168,2
112295,2025-04-07,55,151,1
112296,2025-04-07,55,149,4
112297,2025-04-07,55,142,2
112298,2025-04-07,55,144,5
112299,2025-04-08,55,147,1
112300,2025-04-08,55,177,1
112301,2025-04-08,55,14,1
112302,2025-04-08,55,94,3
112303,2025-04-08,55,40,1
112304,2025-04-09,55,34,4
112305,2025-04-09,55,132,2
112306,2025-04-09,55,165,4
112307,2025-04-09,55,25,3
112308,2025-04-09,55,177,1
112309,2025-04-09,55,29,1
112310,2025-04-09,55,60,3
112311,2025-04-09,55,53,1
112312,2025-04-10,55,43,3
112313,2025-04-10,55,5,4
112314,2025-04-10,55,18,3
112315,2025-04-10,55,101,3
112316,2025-04-11,55,96,4
112317,2025-04-11,55,167,1
112318,2025-04-11,55,165,1
112319,2025-04-11,55,71,3
112320,2025-04-11,55,85,1
112321,2025-04-11,55,133,1
112322,2025-04-12,55,175,2
112323,2025-04-12,55,149,5
112324,2025-04-12,55,146,2
112325,2025-04-12,55,94,1
112326,2025-04-12,55,157,3
112327,2025-04-12,55,115,1
112328,2025-04-12,55,25,2
112329,2025-04-12,55,167,1
112330,2025-04-12,55,180,2
112331,2025-04-12,55,132,1
112332,2025-04-13,55,167,2
112333,2025-04-13,55,94,4
112334,2025-04-13,55,111,2
112335,2025-04-13,55,77,4
112336,2025-04-13,55,56,1
112337,2025-04-13,55,79,6
112338,2025-04-13,55,126,2
112339,2025-04-14,55,178,1
112340,2025-04-14,55,70,1
112341,2025-04-14,55,152,1
